core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A2_standard,R3_conservative,7,90,8.2602,2.1322,0.153945,0.195569,-28.9619,45,11,21,1082602.05
0.70,A6_wide,R5_narrow,5,90,8.3317,2.1501,0.153848,0.196326,-28.9619,46,15,19,1083316.89
0.50,A5_narrow,R4_xconservative,5,60,8.3603,2.1573,0.153825,0.189719,-26.0749,60,23,22,1083602.83
0.50,A1_aggressive,R3_conservative,5,90,8.1998,2.1170,0.153800,0.196489,-28.9619,50,13,24,1081998.30
0.70,A4_xconservative,R5_narrow,7,60,8.3366,2.1513,0.153770,0.192761,-25.1823,53,19,21,1083365.85
0.70,A5_narrow,R3_conservative,3,90,8.3249,2.1484,0.153733,0.196321,-28.9619,50,11,25,1083249.28
0.60,A4_xconservative,R1_aggressive,7,60,8.2751,2.1359,0.153708,0.192210,-23.7207,55,19,23,1082750.56
0.70,A6_wide,R2_standard,5,90,8.3197,2.1471,0.153608,0.196121,-28.9619,51,15,24,1083197.01
0.50,A4_xconservative,R5_narrow,5,60,8.2016,2.1175,0.153339,0.191077,-23.7116,57,19,23,1082015.90
0.60,A4_xconservative,R5_narrow,7,90,8.0963,2.0910,0.152841,0.196232,-25.8277,39,7,19,1080962.64
0.70,A4_xconservative,R4_xconservative,3,90,8.2030,2.1178,0.152499,0.196096,-26.6136,40,8,21,1082029.65
0.70,A4_xconservative,R5_narrow,5,90,8.1896,2.1145,0.152437,0.194968,-26.6136,39,7,19,1081896.11
0.70,A4_xconservative,R2_standard,5,90,8.1896,2.1145,0.152394,0.195076,-26.6136,44,7,24,1081895.76
0.70,A5_narrow,R5_narrow,7,60,8.2791,2.1369,0.152135,0.190265,-26.6824,55,21,21,1082791.24
0.70,A4_xconservative,R1_aggressive,5,60,8.2190,2.1219,0.151641,0.190508,-25.4519,58,19,24,1082190.38
0.70,A2_standard,R2_standard,5,60,8.2338,2.1256,0.151383,0.188876,-26.8549,63,22,24,1082338.01
0.50,A3_conservative,R3_conservative,7,60,8.0536,2.0803,0.150487,0.186835,-22.6287,55,20,21,1080536.06
0.40,A5_narrow,R4_xconservative,7,60,8.1258,2.0985,0.150076,0.185061,-24.3091,55,21,21,1081258.19
0.70,A3_conservative,R4_xconservative,3,60,8.1375,2.1014,0.150069,0.189505,-25.4933,61,22,24,1081375.08
0.70,A1_aggressive,R5_narrow,7,60,8.1228,2.0977,0.149542,0.186964,-27.5575,56,22,21,1081227.96
0.50,A2_standard,R3_conservative,5,60,8.1022,2.0925,0.149403,0.183772,-26.0749,60,22,22,1081021.82
0.70,A5_narrow,R4_xconservative,3,90,8.0791,2.0867,0.149289,0.191392,-28.9619,44,11,21,1080791.02
0.60,A5_narrow,R1_aggressive,7,60,8.1000,2.0920,0.149246,0.185861,-25.5476,57,21,23,1081000.42
0.70,A2_standard,R5_narrow,5,60,8.0686,2.0841,0.148653,0.184966,-26.8549,61,22,23,1080685.62
0.60,A2_standard,R5_narrow,7,60,8.0560,2.0809,0.148495,0.185186,-25.5476,55,21,21,1080560.12
0.60,A2_standard,R3_conservative,5,90,7.9728,2.0600,0.148453,0.189049,-28.9619,50,12,24,1079728.43
0.50,A3_conservative,R3_conservative,5,90,7.7058,1.9929,0.147158,0.188931,-25.0688,49,11,24,1077057.56
0.50,A4_xconservative,R3_conservative,7,60,7.8700,2.0342,0.147096,0.182619,-22.6287,54,19,21,1078700.18
0.60,A3_conservative,R2_standard,5,60,7.8961,2.0408,0.146401,0.182845,-24.5751,61,21,24,1078960.95
0.60,A1_aggressive,R1_aggressive,7,90,7.8429,2.0274,0.145840,0.186225,-28.9619,46,12,22,1078428.84
0.70,A4_xconservative,R6_wide,5,60,7.8752,2.0355,0.145582,0.182827,-25.4519,64,19,29,1078752.16
0.60,A3_conservative,R2_standard,7,60,7.8465,2.0283,0.145564,0.181688,-23.7207,56,20,23,1078464.72
0.60,A1_aggressive,R5_narrow,5,90,7.8161,2.0206,0.145246,0.186233,-28.9619,45,13,19,1078161.03
0.50,A2_standard,R1_aggressive,7,60,7.8495,2.0290,0.145034,0.179507,-24.9326,57,21,23,1078495.12
0.60,A1_aggressive,R1_aggressive,7,60,7.8516,2.0296,0.144999,0.180547,-26.4243,58,22,23,1078515.59
0.60,A1_aggressive,R2_standard,5,90,7.8013,2.0169,0.144949,0.185638,-28.9619,50,13,24,1078012.86
0.50,A4_xconservative,R4_xconservative,3,60,7.7704,2.0091,0.144767,0.181435,-23.3443,58,19,24,1077703.83
