core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.70,A6_wide,R4_xconservative,5,60,17.0807,14.7406,0.689894,0.777457,-24.3280,17,4,8,1170806.50
0.50,A1_aggressive,R4_xconservative,7,90,15.5958,13.4707,0.689757,0.769971,-22.4421,12,3,6,1155958.04
0.70,A3_conservative,R2_standard,7,60,16.4685,14.2173,0.689699,0.766927,-23.1884,18,3,10,1164684.97
0.60,A6_wide,R1_aggressive,7,90,16.1885,13.9778,0.689621,0.768836,-22.3340,12,3,6,1161884.76
0.60,A6_wide,R6_wide,7,90,16.1885,13.9778,0.689621,0.768836,-22.3340,12,3,6,1161884.76
0.70,A5_narrow,R4_xconservative,3,60,17.1598,14.8083,0.688956,0.768891,-25.5144,20,3,11,1171598.43
0.60,A4_xconservative,R5_narrow,7,60,15.5256,13.4106,0.688541,0.758369,-21.7253,18,3,10,1155255.98
0.70,A5_narrow,R4_xconservative,7,60,17.1496,14.7995,0.688469,0.786092,-24.4460,16,3,8,1171496.06
0.50,A6_wide,R3_conservative,7,90,15.5281,13.4127,0.687998,0.766309,-22.1518,12,3,6,1155280.97
0.70,A4_xconservative,R2_standard,7,60,16.3634,14.1274,0.687407,0.762314,-23.0196,18,3,10,1163633.56
0.60,A3_conservative,R1_aggressive,7,60,15.4831,13.3742,0.687277,0.758371,-21.7646,20,3,11,1154830.91
0.70,A4_xconservative,R4_xconservative,5,60,16.4709,14.2194,0.686498,0.775372,-23.2141,16,3,8,1164709.33
0.60,A4_xconservative,R2_standard,5,90,15.2769,13.1977,0.685566,0.764213,-20.6448,10,2,6,1152769.22
0.50,A6_wide,R4_xconservative,5,90,15.4665,13.3600,0.685535,0.761951,-22.3854,12,3,6,1154664.59
0.50,A1_aggressive,R1_aggressive,7,60,15.4919,13.3818,0.685422,0.754174,-22.6684,20,4,11,1154919.33
0.50,A6_wide,R1_aggressive,7,60,15.4919,13.3818,0.685422,0.754174,-22.6684,20,4,11,1154919.33
0.70,A3_conservative,R4_xconservative,3,60,16.4804,14.2275,0.685099,0.763753,-24.2488,20,3,11,1164803.58
0.70,A2_standard,R4_xconservative,5,60,16.9877,14.6611,0.684860,0.774709,-24.5823,16,3,8,1169876.67
0.70,A3_conservative,R4_xconservative,7,60,16.4868,14.2330,0.684699,0.781035,-23.1884,16,3,8,1164868.11
0.50,A1_aggressive,R2_standard,7,60,15.5043,13.3924,0.684553,0.758193,-23.2005,18,4,10,1155042.82
0.50,A6_wide,R2_standard,7,60,15.5043,13.3924,0.684553,0.758193,-23.2005,18,4,10,1155042.82
0.50,A1_aggressive,R3_conservative,7,90,15.4342,13.3324,0.683969,0.762295,-22.4421,12,3,6,1154341.97
0.60,A4_xconservative,R1_aggressive,7,60,15.3422,13.2536,0.683956,0.751746,-21.5356,20,3,11,1153421.59
0.50,A2_standard,R4_xconservative,5,90,15.3971,13.3006,0.683506,0.759354,-22.3854,10,2,6,1153971.05
0.50,A5_narrow,R4_xconservative,5,90,15.3971,13.3006,0.683506,0.759354,-22.3854,10,2,6,1153971.05
0.60,A1_aggressive,R1_aggressive,7,90,16.0180,13.8320,0.683143,0.762277,-22.5659,11,3,6,1160180.06
0.60,A1_aggressive,R6_wide,7,90,16.0180,13.8320,0.683143,0.762277,-22.5659,11,3,6,1160180.06
0.70,A3_conservative,R6_wide,3,90,16.1215,13.9206,0.682757,0.757446,-21.3524,13,3,8,1161215.47
0.70,A4_xconservative,R1_aggressive,3,90,16.1097,13.9105,0.682748,0.758372,-21.1804,13,3,8,1161097.36
0.70,A4_xconservative,R4_xconservative,7,60,16.3816,14.1430,0.682395,0.776351,-23.0196,16,3,8,1163816.00
0.70,A1_aggressive,R6_wide,7,60,16.7161,14.4290,0.681723,0.760560,-24.2473,17,4,10,1167161.11
0.70,A6_wide,R6_wide,7,60,16.7161,14.4290,0.681723,0.760560,-24.2473,17,4,10,1167161.11
