core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.70,A4_xconservative,R4_xconservative,5,60,44.1780,10.2146,0.593424,0.739334,-22.5865,30,13,17,1441779.87
0.40,A3_conservative,R1_aggressive,3,60,38.2663,8.9948,0.592653,0.747384,-16.5897,43,21,22,1382663.23
0.60,A2_standard,R4_xconservative,3,60,46.3739,10.6583,0.592035,0.738108,-23.8275,37,17,20,1463739.49
0.60,A4_xconservative,R4_xconservative,3,60,42.7404,9.9214,0.591187,0.733118,-21.5099,34,14,20,1427404.16
0.50,A4_xconservative,R6_wide,5,60,38.8257,9.1118,0.591172,0.734102,-16.9712,40,17,24,1388256.81
0.50,A6_wide,R1_aggressive,7,60,43.1455,10.0042,0.591112,0.755921,-18.0877,45,22,23,1431455.11
0.70,A5_narrow,R4_xconservative,5,60,46.7792,10.7397,0.591080,0.733446,-24.3204,30,13,17,1467792.20
0.40,A6_wide,R1_aggressive,7,60,42.3697,9.8454,0.591007,0.757016,-16.9238,45,22,23,1423696.90
0.50,A4_xconservative,R4_xconservative,7,60,41.1418,9.5928,0.589553,0.734705,-20.1972,29,12,17,1411418.30
0.60,A3_conservative,R5_narrow,7,60,42.4191,9.8555,0.589077,0.728800,-21.1164,28,12,16,1424191.33
0.60,A2_standard,R6_wide,3,60,43.0373,9.9821,0.588952,0.741527,-18.7362,52,24,28,1430373.49
0.60,A6_wide,R1_aggressive,7,60,43.8279,10.1434,0.588947,0.749555,-19.2517,45,22,23,1438278.73
0.60,A5_narrow,R4_xconservative,3,60,46.2602,10.6354,0.588560,0.726126,-24.1567,35,15,20,1462601.55
0.30,A6_wide,R1_aggressive,7,60,41.5016,9.6670,0.588370,0.756219,-15.7599,45,22,23,1415016.10
0.60,A5_narrow,R3_conservative,7,60,45.8384,10.5505,0.588144,0.724452,-23.4026,29,12,17,1458383.57
0.70,A2_standard,R3_conservative,3,60,46.2597,10.6353,0.588030,0.733800,-24.0264,37,17,20,1462596.95
0.50,A3_conservative,R4_xconservative,7,60,41.3169,9.6289,0.587545,0.729094,-20.1972,29,12,17,1413169.42
0.60,A4_xconservative,R5_narrow,7,60,41.8779,9.7444,0.586569,0.727824,-21.1164,28,12,16,1418778.70
0.60,A2_standard,R5_narrow,7,60,45.1528,10.4122,0.586487,0.730305,-23.5340,30,14,16,1451528.32
0.50,A2_standard,R3_conservative,7,60,44.7231,10.3252,0.586187,0.730188,-23.2589,31,14,17,1447230.60
