core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A1_aggressive,R4_xconservative,5,60,12.4273,10.7539,0.511812,0.519613,-17.7765,19,9,10,1124273.46
0.40,A5_narrow,R5_narrow,7,60,12.1405,10.5074,0.511776,0.516799,-17.7765,15,6,9,1121404.75
0.40,A6_wide,R1_aggressive,7,60,12.0719,10.4485,0.511397,0.498437,-17.7765,21,9,12,1120718.83
0.70,A2_standard,R3_conservative,5,90,12.4603,10.7821,0.511161,0.512434,-18.0337,10,2,8,1124602.57
0.70,A5_narrow,R3_conservative,5,90,12.4603,10.7821,0.511161,0.512434,-18.0337,10,2,8,1124602.57
0.40,A1_aggressive,R5_narrow,7,60,12.0714,10.4481,0.510266,0.509603,-17.7765,19,9,10,1120714.40
0.40,A1_aggressive,R3_conservative,7,60,12.0742,10.4504,0.510160,0.514674,-17.7765,19,9,10,1120741.61
0.70,A1_aggressive,R4_xconservative,5,90,12.5091,10.8241,0.509715,0.517470,-19.6169,14,5,9,1125090.65
0.70,A6_wide,R4_xconservative,5,90,12.5091,10.8241,0.509715,0.517470,-19.6169,14,5,9,1125090.65
0.60,A2_standard,R2_standard,7,90,12.2229,10.5782,0.509690,0.506031,-17.7765,8,2,6,1122228.60
0.60,A5_narrow,R2_standard,7,90,12.2229,10.5782,0.509690,0.506031,-17.7765,8,2,6,1122228.60
0.30,A2_standard,R4_xconservative,3,60,11.9603,10.3526,0.509349,0.502215,-17.7765,19,8,11,1119602.69
0.70,A1_aggressive,R1_aggressive,5,90,12.3447,10.6829,0.509290,0.492600,-17.7765,14,4,10,1123446.92
0.70,A6_wide,R1_aggressive,5,90,12.3447,10.6829,0.509290,0.492600,-17.7765,14,4,10,1123446.92
0.70,A4_xconservative,R5_narrow,5,90,11.9525,10.3459,0.509033,0.505014,-16.8609,8,2,6,1119525.22
0.50,A6_wide,R2_standard,3,90,12.0687,10.4457,0.508924,0.489568,-17.7765,17,5,12,1120686.90
0.30,A6_wide,R1_aggressive,7,60,11.8529,10.2603,0.507250,0.494455,-17.7765,21,9,12,1118529.26
0.40,A2_standard,R4_xconservative,3,90,11.9271,10.3240,0.507210,0.494179,-17.7765,9,3,6,1119270.98
0.40,A5_narrow,R4_xconservative,3,90,11.9271,10.3240,0.507210,0.494179,-17.7765,9,3,6,1119270.98
0.70,A3_conservative,R2_standard,5,90,11.9068,10.3066,0.507133,0.504237,-17.1798,9,2,7,1119067.68
0.30,A5_narrow,R1_aggressive,5,60,11.8791,10.2828,0.506995,0.499121,-17.7765,17,6,11,1118790.71
0.70,A1_aggressive,R1_aggressive,3,60,12.4022,10.7323,0.506826,0.510415,-18.0578,23,10,13,1124021.82
